,timeLastStr,timediff,timescore,prcdiff,prcgrad,volSum,timeLast,priceLast,priceAvgXX,priceMean,priceMin,priceMax,priceScore,timein50Str,timein50,pricein50,min50,max50,timein250Str,timein250,pricein250,min250,max250,timein500Str,timein500,pricein500,min500,max500,timein1000Str,timein1000,pricein1000,min1000,max1000,ago250timeStr,ago250time,ago250price,ago250diff,ago250grad,ago250diffAct,avg250min,avg250max,avg250siz,avg250wavg,avg250diff,avg250grad,avg250diffAct,avg250crossAct,ago1000timeStr,ago1000time,ago1000price,ago1000diff,ago1000grad,ago1000diffAct,avg1000min,avg1000max,avg1000siz,avg1000wavg,avg1000diff,avg1000grad,avg1000diffAct,avg1000crossAct,trigger250,trigger500,trigger1000,priceMin0,priceMax0,priceMean0,avg250wavg0,avg1000wavg0,pricein250n,pricein1000n,avg250wavgDif,avg1000wavgDif,pricein250dif,min250_,max250_,min500_,max500_,min1000_,max1000_
0,2024-09-02 07:21:51.799000,42.302,0.0709186326887617,10,0.2363954422958725,48,1725261711799,188700,188665,188653,188610,188700,0,2024-09-02 07:22:46.615000,1725261766615,188730,188690,188800,2024-09-02 07:29:01.827000,1725262141827,188470,188470,188820,2024-09-02 07:30:13.167000,1725262213167,188190,188160,188820,2024-09-02 07:57:12.427000,1725263832427,188870,188140,188930,2024-09-02 07:16:53.915000,1725261413915,188834,-36,-0.0011727559765446,168,188590,188930,392,188753,-18,-0.4330333556743684,87,0,2024-09-02 06:34:55.916000,1725258895916,189558,-20,-0.0011727559765446,892,188590,189640,1585,189151,-23,-0.5495789960549688,485,0,0,0,0,-90,0,-35,53,451,-230,170,88,486,-195,-230,120,-540,120,-560,230
1,2024-09-02 07:22:22.585000,30.002,0.0999933337777481,70,2.333177788147457,43,1725261742585,188770,188701,188742,188690,188780,6,2024-09-02 07:23:19.307000,1725261799307,188760,188670,188800,2024-09-02 07:29:24.199000,1725262164199,188520,188470,188820,2024-09-02 07:30:24.304000,1725262224304,188190,188140,188820,2024-09-02 08:00:08.883000,1725264008883,188950,188140,188950,2024-09-02 07:17:09.936000,1725261429936,188764,-70,-0.0043692653392422,62,188590,188930,385,188748,-5,-0.1736433402892402,46,0,2024-09-02 06:42:11.490000,1725259331490,189584,26,-0.0043692653392422,883,188590,189640,1600,189128,-22,-0.7513109798985489,426,0,0,0,0,-10,80,1,48,428,-180,250,47,427,-181,-230,120,-560,120,-560,250
2,2024-09-02 07:22:46.615000,22.44,0.1336898395721925,-50,-2.228163992869875,34,1725261766615,188730,188718,188760,188710,188800,-4,2024-09-02 07:24:06.715000,1725261846715,188770,188670,188820,2024-09-02 07:29:52.890000,1725262192890,188530,188470,188820,2024-09-02 07:30:37.449000,1725262237449,188230,188140,188820,2024-09-02 08:01:37.988000,1725264097988,188950,188140,188990,2024-09-02 07:17:30.963000,1725261450963,188770,6,0.0002853474104722,52,188590,188930,385,188747,0,-0.0266222191354365,29,0,2024-09-02 06:47:44.664000,1725259664664,189561,-23,0.0002853474104722,842,188590,189640,1591,189108,-19,-0.8740024029444002,390,0,0,0,0,10,100,18,47,408,-170,250,29,390,-188,-230,120,-560,120,-560,290
3,2024-09-02 07:23:19.307000,32.692,0.0917655695583017,30,0.9176556955830172,41,1725261799307,188760,188741,188721,188670,188780,2,2024-09-02 07:25:04.034000,1725261904034,188740,188680,188820,2024-09-02 07:30:03.494000,1725262203494,188270,188160,188820,2024-09-02 07:30:55.480000,1725262255480,188270,188140,188820,2024-09-02 08:02:42.399000,1725264162399,188870,188140,188990,2024-09-02 07:18:08.351000,1725261488351,188828,57,0.0015406012624373,86,188590,188930,374,188734,-13,-0.4069512080106818,-6,0,2024-09-02 06:53:38.870000,1725260018870,189510,-50,0.0015406012624373,769,188590,189640,1589,189089,-19,-0.6041139528531594,348,0,0,0,0,-30,80,41,34,389,-430,170,-7,348,-471,-540,120,-560,120,-560,290
4,2024-09-02 07:24:06.715000,46.273,0.0648326237762842,0,0.0,32,1725261846715,188770,188756,188786,188760,188820,0,2024-09-02 07:25:53.426000,1725261953426,188680,188670,188800,2024-09-02 07:30:13.167000,1725262213167,188190,188160,188800,2024-09-02 07:31:44.439000,1725262304439,188310,188140,188800,2024-09-02 08:04:26.525000,1725264266525,188790,188140,188990,2024-09-02 07:18:42.052000,1725261522052,188886,58,0.001721017180499,130,188590,188930,369,188723,-11,-0.2441155349068342,-32,0,2024-09-02 06:55:22.002000,1725260122002,189559,48,0.001721017180499,803,188590,189640,1579,189069,-19,-0.4145457168011989,313,0,-1,-1,0,60,120,56,23,369,-510,90,-33,313,-566,-540,100,-560,100,-560,290
5,2024-09-02 07:25:04.034000,57.068,0.0525688652134295,20,0.3504591014228639,33,1725261904034,188740,188741,188716,188680,188740,0,2024-09-02 07:26:21.127000,1725261981127,188660,188600,188800,2024-09-02 07:30:24.304000,1725262224304,188190,188140,188800,2024-09-02 07:32:31.839000,1725262351839,188380,188140,188800,2024-09-02 08:05:28.026000,1725264328026,188830,188140,188990,2024-09-02 07:19:19.599000,1725261559599,188848,-38,-0.0010120648786853,106,188590,188820,369,188710,-12,-0.2151192045320117,-30,0,2024-09-02 06:59:59.125000,1725260399125,189577,17,-0.0010120648786853,835,188590,189640,1573,189049,-20,-0.3617145643113227,307,0,0,0,0,-20,40,41,10,349,-510,130,-31,308,-551,-560,100,-560,100,-560,290
6,2024-09-02 07:25:53.426000,47.817,0.0627391931739757,-50,-1.0456532195662631,37,1725261953426,188680,188748,188743,188670,188800,-2,2024-09-02 07:27:18.449000,1725262038449,188670,188600,188700,2024-09-02 07:30:37.449000,1725262237449,188230,188140,188700,2024-09-02 07:33:18.240000,1725262398240,188460,188140,188700,2024-09-02 08:08:04.407000,1725264484407,188940,188140,188990,2024-09-02 07:19:54.895000,1725261594895,188732,-115,-0.0032638259292841,-16,188590,188820,368,188711,1,0.0233445438648362,-36,0,2024-09-02 07:00:13.883000,1725260413883,189615,38,-0.0032638259292841,866,188590,189590,1573,189028,-20,-0.4292961533346942,279,0,0,0,0,-30,100,48,11,328,-470,240,-37,280,-518,-560,0,-560,0,-560,290
7,2024-09-02 07:26:21.127000,27.701,0.1082993393740298,-20,-0.7219955958268655,49,1725261981127,188660,188701,188643,188600,188680,-2,2024-09-02 07:28:29.373000,1725262109373,188550,188550,188700,2024-09-02 07:30:55.480000,1725262255480,188270,188140,188700,2024-09-02 07:34:12.965000,1725262452965,188460,188140,188700,2024-09-02 08:10:24.089000,1725264624089,188980,188140,188990,2024-09-02 07:20:17.265000,1725261617265,188639,-93,-0.004166294143942,-61,188590,188820,385,188708,-3,-0.1127379204300277,7,0,2024-09-02 07:00:36.339000,1725260436339,189543,-72,-0.004166294143942,842,188590,189570,1577,189002,-26,-0.9624715605828345,301,0,0,0,0,-100,-20,1,8,302,-430,280,7,301,-431,-560,0,-560,0,-560,290
8,2024-09-02 07:27:18.449000,55.531,0.054023878554321,10,0.18007959518107,40,1725262038449,188670,188688,188678,188650,188700,0,2024-09-02 07:29:01.827000,1725262141827,188470,188470,188670,2024-09-02 07:31:44.439000,1725262304439,188310,188140,188670,2024-09-02 07:35:14.542000,1725262514542,188540,188140,188670,2024-09-02 08:12:51.291000,1725264771291,188970,188140,188990,2024-09-02 07:20:46.464000,1725261646464,188634,-5,-0.0001917873899793,-54,188600,188820,387,188712,4,0.0750304452447151,24,0,2024-09-02 07:01:10.302000,1725260470302,189514,-29,-0.0001917873899793,825,188590,189540,1582,188982,-19,-0.3486683172649363,294,0,0,0,0,-50,0,-12,12,282,-390,270,24,294,-378,-560,-30,-560,-30,-560,290
9,2024-09-02 07:28:29.373000,57.645,0.0520426749934946,-80,-1.387804666493191,39,1725262109373,188550,188638,188592,188550,188630,-3,2024-09-02 07:29:24.199000,1725262164199,188520,188470,188580,2024-09-02 07:32:31.839000,1725262351839,188380,188140,188580,2024-09-02 07:35:40.413000,1725262540413,188560,188140,188590,2024-09-02 08:15:02.625000,1725264902625,188990,188140,189000,2024-09-02 07:21:09.497000,1725261669497,188709,75,0.0032822472105242,71,188560,188820,395,188701,-11,-0.2048138767936333,62,0,2024-09-02 07:01:50.611000,1725260510611,189492,-21,0.0032822472105242,854,188560,189540,1588,188962,-20,-0.350626709788537,324,0,0,0,0,-150,-70,-62,1,262,-320,290,63,324,-258,-560,-120,-560,-110,-560,300
10,2024-09-02 07:29:01.827000,32.454,0.0924385283786282,-80,-2.4650274234300857,56,1725262141827,188470,188600,188531,188470,188580,-8,2024-09-02 07:29:52.890000,1725262192890,188530,188470,188580,2024-09-02 07:33:18.240000,1725262398240,188460,188140,188580,2024-09-02 07:36:56.666000,1725262616666,188570,188140,188590,2024-09-02 08:17:22.399000,1725265042399,188990,188140,189020,2024-09-02 07:21:51.799000,1725261711799,188653,-56,-0.0013332702945485,52,188500,188820,403,188681,-19,-0.6116015876533322,80,0,2024-09-02 07:02:35.081000,1725260555081,189460,-32,-0.0013332702945485,859,188500,189540,1588,188929,-32,-1.009954954262562,328,0,0,0,0,-230,-120,-100,-19,229,-240,290,81,329,-140,-560,-120,-560,-110,-560,320
11,2024-09-02 07:29:24.199000,22.372,0.1340961916681566,50,2.2349365278026103,46,1725262164199,188520,188537,188488,188470,188520,6,2024-09-02 07:30:03.494000,1725262203494,188270,188160,188580,2024-09-02 07:34:12.965000,1725262452965,188460,188140,188580,2024-09-02 07:38:13.371000,1725262693371,188580,188140,188590,2024-09-02 08:18:28.151000,1725265108151,189080,188140,189080,2024-09-02 07:22:22.585000,1725261742585,188742,88,0.0028844279867468,204,188470,188820,406,188652,-28,-1.27312894722177,115,0,2024-09-02 07:04:08.548000,1725260648548,189507,47,0.0028844279867468,969,188470,189470,1594,188902,-27,-1.2175363957695098,365,0,0,0,0,-230,-180,-163,-48,202,-240,380,115,365,-77,-560,-120,-560,-110,-560,380
12,2024-09-02 07:29:52.890000,28.007,0.1071160781233263,10,0.357053593744421,40,1725262192890,188530,188522,188547,188510,188580,0,2024-09-02 07:30:13.167000,1725262213167,188190,188160,188530,2024-09-02 07:35:14.542000,1725262514542,188540,188140,188550,2024-09-02 07:38:46.818000,1725262726818,188610,188140,188650,2024-09-02 08:19:12.710000,1725265152710,189140,188140,189140,2024-09-02 07:22:46.615000,1725261766615,188760,18,0.0007490636704119,237,188470,188820,411,188634,-18,-0.6545148044636719,112,0,2024-09-02 07:05:28.834000,1725260728834,189426,-80,0.0007490636704119,904,188470,189470,1592,188880,-22,-0.788006709565722,358,0,0,0,0,-190,-120,-178,-66,180,-160,440,112,358,18,-560,-150,-560,-50,-560,440
13,2024-09-02 07:30:03.494000,10.604,0.2829121086382497,-260,-24.519049415314974,54,1725262203494,188270,188459,188342,188160,188530,-79,2024-09-02 07:30:24.304000,1725262224304,188190,188140,188330,2024-09-02 07:35:40.413000,1725262540413,188560,188140,188590,2024-09-02 07:39:31.916000,1725262771916,188610,188140,188650,2024-09-02 08:19:40.248000,1725265180248,189150,188140,189180,2024-09-02 07:23:19.307000,1725261799307,188721,-38,-0.0011868346996203,261,188160,188820,423,188590,-43,-4.129696949127443,131,0,2024-09-02 07:06:25.404000,1725260785404,189426,0,-0.0011868346996203,966,188160,189450,1606,188849,-30,-2.8793995662368,390,0,0,0,0,-540,-170,-241,-110,149,-140,450,131,390,101,-560,-110,-560,-50,-560,480
14,2024-09-02 07:30:13.167000,9.26,0.3239740820734341,-90,-9.719222462203025,34,1725262213167,188190,188377,188243,188190,188330,-19,2024-09-02 07:30:37.449000,1725262237449,188230,188140,188260,2024-09-02 07:36:56.666000,1725262616666,188570,188140,188590,2024-09-02 07:40:42.311000,1725262842311,188610,188140,188650,2024-09-02 08:20:19.303000,1725265219303,189130,188140,189180,2024-09-02 07:24:06.715000,1725261846715,188786,65,0.0013837327033407,408,188160,188800,427,188546,-43,-4.735115734565114,168,0,2024-09-02 07:07:23.484000,1725260843484,189367,-58,0.0013837327033407,989,188160,189360,1605,188824,-25,-2.747898183531831,446,0,0,0,0,-510,-370,-323,-154,124,-130,430,169,447,193,-560,-110,-560,-50,-560,480
15,2024-09-02 07:30:24.304000,10.796,0.2778806965542794,10,0.9262689885142646,33,1725262224304,188190,188264,188206,188140,188260,1,2024-09-02 07:30:55.480000,1725262255480,188270,188170,188310,2024-09-02 07:38:13.371000,1725262693371,188580,188170,188590,2024-09-02 07:41:54.817000,1725262914817,188660,188170,188690,2024-09-02 08:21:31.494000,1725265291494,189160,188170,189180,2024-09-02 07:25:04.034000,1725261904034,188716,-70,-0.0012282140302516,452,188140,188800,427,188507,-39,-3.629152266475999,243,0,2024-09-02 07:08:06.295000,1725260886295,189317,-50,-0.0012282140302516,1053,188140,189300,1596,188798,-25,-2.3864655613936283,534,0,1,1,1,-560,-440,-436,-193,98,-120,460,243,534,316,-530,-110,-530,-10,-530,480
16,2024-09-02 07:30:37.449000,12.263,0.2446383429829568,20,1.6309222865530455,41,1725262237449,188230,188217,188202,188170,188240,4,2024-09-02 07:31:44.439000,1725262304439,188310,188220,188320,2024-09-02 07:38:46.818000,1725262726818,188610,188220,188650,2024-09-02 07:45:24.827000,1725263124827,188660,188220,188690,2024-09-02 08:22:16.966000,1725265336966,189160,188220,189230,2024-09-02 07:25:53.426000,1725261953426,188743,26,0.0005425979915779,525,188140,188700,431,188458,-49,-3.997960461391575,241,0,2024-09-02 07:08:29.736000,1725260909736,189269,-48,0.0005425979915779,1051,188140,189290,1602,188773,-25,-2.0743976478226016,555,0,0,0,0,-530,-460,-483,-242,73,-90,460,241,556,393,-480,-50,-480,-10,-480,530
17,2024-09-02 07:30:55.480000,16.993,0.1765432825280998,20,1.1769552168539987,36,1725262255480,188270,188223,188262,188220,188310,2,2024-09-02 07:32:31.839000,1725262351839,188380,188270,188400,2024-09-02 07:39:31.916000,1725262771916,188610,188270,188650,2024-09-02 07:46:15.889000,1725263175889,188670,188270,188760,2024-09-02 08:24:00.436000,1725265440436,189230,188270,189240,2024-09-02 07:26:21.127000,1725261981127,188643,-99,-0.003595538067218,420,188140,188700,417,188420,-37,-2.222549351775668,197,0,2024-09-02 07:09:22.563000,1725260962563,189244,-24,-0.003595538067218,1021,188140,189220,1600,188751,-22,-1.303605553084898,527,0,0,0,0,-480,-390,-477,-280,51,-90,530,197,528,387,-430,-50,-430,60,-430,540
18,2024-09-02 07:31:44.439000,47.965,0.0625456061711664,40,0.8339414156155529,30,1725262304439,188310,188254,188298,188270,188320,1,2024-09-02 07:33:18.240000,1725262398240,188460,188310,188470,2024-09-02 07:40:42.311000,1725262842311,188610,188310,188650,2024-09-02 07:48:12.022000,1725263292022,188740,188310,188760,2024-09-02 08:25:08.916000,1725265508916,189280,188310,189280,2024-09-02 07:27:18.449000,1725262038449,188678,35,0.0006140748752657,424,188140,188630,408,188385,-34,-0.7293017077314377,131,0,2024-09-02 07:10:01.452000,1725261001452,189176,-68,0.0006140748752657,921,188140,189170,1590,188731,-19,-0.4101375675527742,476,0,0,0,0,-430,-380,-446,-315,31,-90,580,131,477,356,-390,-50,-390,60,-390,580
19,2024-09-02 07:32:31.839000,46.286,0.064814414725835,40,0.864192196344467,32,1725262351839,188380,188305,188356,188320,188400,1,2024-09-02 07:34:12.965000,1725262452965,188460,188380,188550,2024-09-02 07:41:54.817000,1725262914817,188660,188380,188690,2024-09-02 07:49:29.636000,1725263369636,188770,188380,188810,2024-09-02 08:26:23.747000,1725265583747,189250,188380,189280,2024-09-02 07:28:29.373000,1725262109373,188592,-86,-0.0012182054029664,286,188140,188580,400,188363,-22,-0.4797855278310158,57,0,2024-09-02 07:10:19.888000,1725261019888,189095,-80,-0.0012182054029664,789,188140,189170,1568,188711,-19,-0.430557230706589,405,0,0,0,0,-380,-300,-395,-337,11,-40,550,58,406,355,-320,-10,-320,110,-320,580
20,2024-09-02 07:33:18.240000,46.401,0.0646537790133833,80,1.724100773690222,40,1725262398240,188460,188360,188426,188380,188470,4,2024-09-02 07:35:14.542000,1725262514542,188540,188450,188550,2024-09-02 07:45:24.827000,1725263124827,188660,188450,188690,2024-09-02 07:50:28.436000,1725263428436,188790,188450,188810,2024-09-02 08:27:56.450000,1725265676450,189170,188450,189280,2024-09-02 07:29:01.827000,1725262141827,188531,-61,-0.0018857459789234,170,188140,188580,384,188346,-17,-0.3783368533723711,-14,0,2024-09-02 07:10:55.438000,1725261055438,189093,-1,-0.0018857459789234,732,188140,189170,1574,188695,-15,-0.3346205333551246,335,0,0,0,0,-320,-230,-340,-354,-5,-40,470,-14,335,300,-250,-10,-250,110,-250,580
21,2024-09-02 07:34:12.965000,54.725,0.0548195523069894,0,0.0,34,1725262452965,188460,188427,188499,188450,188550,0,2024-09-02 07:35:40.413000,1725262540413,188560,188450,188590,2024-09-02 07:46:15.889000,1725263175889,188670,188450,188760,2024-09-02 07:51:15.493000,1725263475493,188790,188450,188820,2024-09-02 08:30:00.525000,1725265800525,189110,188450,189280,2024-09-02 07:29:24.199000,1725262164199,188488,-42,-0.0018952261755776,61,188140,188580,373,188343,-2,-0.053530253836155,-84,0,2024-09-02 07:11:15.467000,1725261075467,189066,-27,-0.0018952261755776,638,188140,189170,1568,188681,-14,-0.2558489512340938,254,0,0,0,0,-250,-150,-273,-357,-19,-30,410,-84,254,243,-250,60,-250,120,-250,580
22,2024-09-02 07:35:14.542000,59.073,0.0507846224163323,70,1.1849745230477544,38,1725262514542,188540,188472,188492,188450,188540,2,2024-09-02 07:36:56.666000,1725262616666,188570,188470,188590,2024-09-02 07:48:12.022000,1725263292022,188740,188470,188760,2024-09-02 07:53:04.462000,1725263584462,188810,188470,188850,2024-09-02 08:31:37.893000,1725265897893,189110,188470,189280,2024-09-02 07:29:52.890000,1725262192890,188547,58,0.0020354815098819,74,188140,188550,368,188334,-8,-0.1483080375026281,-138,0,2024-09-02 07:12:04.789000,1725261124789,189086,20,0.0020354815098819,613,188140,189170,1570,188669,-12,-0.2154730807181075,196,0,0,0,0,-250,-160,-228,-366,-31,40,410,-138,197,268,-230,60,-230,150,-230,580
23,2024-09-02 07:35:40.413000,24.87,0.120627261761158,-20,-0.8041817450743868,42,1725262540413,188560,188521,188571,188550,188590,-2,2024-09-02 07:38:13.371000,1725262693371,188580,188470,188590,2024-09-02 07:49:29.636000,1725263369636,188770,188470,188810,2024-09-02 07:53:42.508000,1725263622508,188900,188470,188930,2024-09-02 08:33:41.793000,1725266021793,189080,188470,189280,2024-09-02 07:30:03.494000,1725262203494,188342,-204,-0.0192757450018882,-178,188140,188590,358,188361,27,1.095562116105325,-159,0,2024-09-02 07:12:55.610000,1725261175610,189123,37,-0.0192757450018882,602,188140,189110,1578,188656,-13,-0.527305695996704,134,0,0,0,0,-150,-110,-179,-339,-44,70,380,-160,135,249,-230,110,-230,230,-230,580
24,2024-09-02 07:36:56.666000,72.09,0.0416146483562213,50,0.6935774726036898,32,1725262616666,188570,188530,188526,188470,188590,1,2024-09-02 07:38:46.818000,1725262726818,188610,188480,188650,2024-09-02 07:50:28.436000,1725263428436,188790,188480,188810,2024-09-02 07:54:26.313000,1725263666313,188920,188480,188930,2024-09-02 08:36:56.545000,1725266216545,189130,188480,189280,2024-09-02 07:30:13.167000,1725262213167,188243,-99,-0.0102553499431388,-286,188140,188590,357,188388,27,0.3758014890995324,-141,0,2024-09-02 07:13:55.283000,1725261235283,189046,-77,-0.0102553499431388,515,188140,189110,1573,188644,-12,-0.166752220333702,113,0,0,0,0,-230,-110,-170,-312,-56,90,430,-142,114,260,-220,110,-220,230,-220,580
25,2024-09-02 07:38:13.371000,69.065,0.0434373416346919,20,0.2895822775646131,34,1725262693371,188580,188543,188532,188480,188580,0,2024-09-02 07:39:31.916000,1725262771916,188610,188570,188650,2024-09-02 07:51:15.493000,1725263475493,188790,188520,188820,2024-09-02 07:55:30.060000,1725263730060,188920,188520,188930,2024-09-02 08:40:25.318000,1725266425318,189070,188520,189280,2024-09-02 07:30:24.304000,1725262224304,188206,-37,-0.0033761336086922,-337,188170,188590,358,188419,30,0.4392765981117998,-124,0,2024-09-02 07:14:34.993000,1725261274993,189068,22,-0.0033761336086922,525,188140,189110,1568,188631,-12,-0.1881860257322256,87,0,0,0,0,-220,-120,-157,-281,-69,90,370,-124,88,247,-180,120,-180,230,-180,580
26,2024-09-02 07:38:46.818000,32.297,0.0928878843236214,0,0.0,35,1725262726818,188610,188560,188621,188590,188650,0,2024-09-02 07:40:42.311000,1725262842311,188610,188520,188650,2024-09-02 07:53:04.462000,1725263584462,188810,188520,188850,2024-09-02 07:57:12.427000,1725263832427,188870,188520,188930,2024-09-02 08:41:32.651000,1725266492651,189170,188520,189280,2024-09-02 07:30:37.449000,1725262237449,188202,-3,-0.0002434385697992,-357,188220,188650,352,188463,44,1.381411451766153,-96,0,2024-09-02 07:15:06.528000,1725261306528,189039,-29,-0.0002434385697992,478,188140,189010,1559,188619,-11,-0.3668226951248611,58,0,0,0,0,-110,-50,-140,-237,-81,110,470,-97,59,250,-180,150,-180,230,-180,580
27,2024-09-02 07:39:31.916000,44.097,0.0680318389006054,-20,-0.4535455926707032,35,1725262771916,188610,188585,188602,188570,188650,0,2024-09-02 07:41:54.817000,1725262914817,188660,188520,188690,2024-09-02 07:53:42.508000,1725263622508,188900,188520,188930,2024-09-02 08:00:08.883000,1725264008883,188950,188520,188950,2024-09-02 08:44:04.075000,1725266644075,189190,188520,189280,2024-09-02 07:30:55.480000,1725262255480,188262,59,0.0032832344295941,-323,188270,188650,351,188498,34,0.7781163599587109,-87,0,2024-09-02 07:15:37.068000,1725261337068,188963,-76,0.0032832344295941,377,188140,188950,1552,188609,-9,-0.2170571274171912,23,0,0,0,0,-130,-50,-115,-202,-91,200,490,-87,24,315,-180,230,-180,250,-180,580
28,2024-09-02 07:40:42.311000,66.403,0.0451786816860683,10,0.150595605620228,47,1725262842311,188610,188606,188594,188520,188640,0,2024-09-02 07:45:24.827000,1725263124827,188660,188570,188690,2024-09-02 07:54:26.313000,1725263666313,188920,188570,188930,2024-09-02 08:01:37.988000,1725264097988,188950,188570,188990,2024-09-02 08:46:23.749000,1725266783749,189090,188570,189280,2024-09-02 07:31:44.439000,1725262304439,188298,36,0.0007516493392428,-307,188320,188650,368,188526,28,0.4314653641328811,-79,0,2024-09-02 07:16:01.437000,1725261361437,188913,-49,0.0007516493392428,307,188140,188930,1560,188601,-8,-0.1209362728244038,-4,0,0,0,0,-180,-60,-94,-174,-99,220,390,-80,-5,314,-130,230,-130,290,-130,580
29,2024-09-02 07:41:54.817000,71.345,0.0420491975611465,40,0.5606559674819539,37,1725262914817,188660,188618,188658,188610,188690,1,2024-09-02 07:46:15.889000,1725263175889,188670,188570,188760,2024-09-02 07:55:30.060000,1725263730060,188920,188570,188930,2024-09-02 08:02:42.399000,1725264162399,188870,188570,188990,2024-09-02 08:49:38.329000,1725266978329,189160,188570,189280,2024-09-02 07:32:31.839000,1725262351839,188356,57,0.0012151898734178,-262,188380,188690,372,188554,27,0.384443487520001,-64,0,2024-09-02 07:16:22.877000,1725261382877,188870,-42,0.0012151898734178,252,188140,188930,1558,188596,-5,-0.0742802029890745,-22,0,0,0,0,-90,-10,-82,-146,-104,220,460,-64,-22,302,-130,230,-130,290,-130,580
30,2024-09-02 07:45:24.827000,207.191,0.0144793934099454,30,0.1447939340994541,36,1725263124827,188660,188626,188626,188570,188680,0,2024-09-02 07:48:12.022000,1725263292022,188740,188660,188760,2024-09-02 07:57:12.427000,1725263832427,188870,188660,188930,2024-09-02 08:04:26.525000,1725264266525,188790,188660,188990,2024-09-02 08:53:26.516000,1725267206516,189140,188660,189280,2024-09-02 07:33:18.240000,1725262398240,188426,70,0.0015172086808472,-199,188450,188690,369,188574,20,0.0999606402433458,-51,0,2024-09-02 07:16:53.915000,1725261413915,188834,-36,0.0015172086808472,208,188140,188930,1559,188591,-5,-0.0241984921432376,-34,0,0,0,0,-130,-20,-74,-126,-109,170,440,-52,-35,244,-40,230,-40,290,-40,580
31,2024-09-02 07:46:15.889000,46.301,0.0647934169888339,-10,-0.2159780566294464,35,1725263175889,188670,188667,188718,188670,188760,0,2024-09-02 07:49:29.636000,1725263369636,188770,188670,188810,2024-09-02 08:00:08.883000,1725264008883,188950,188670,188950,2024-09-02 08:05:28.026000,1725264328026,188830,188670,188990,2024-09-02 08:57:49.447000,1725267469447,189210,188670,189280,2024-09-02 07:34:12.965000,1725262452965,188499,72,0.0013302878026499,-167,188450,188760,370,188594,20,0.435176880293774,-72,0,2024-09-02 07:17:09.936000,1725261429936,188764,-70,0.0013302878026499,96,188140,188930,1537,188587,-3,-0.0829075174902697,-79,0,0,0,0,-30,60,-33,-106,-113,250,510,-73,-80,283,-30,250,-30,290,-30,580
32,2024-09-02 07:48:12.022000,115.381,0.0260008146921936,60,0.5200162938438738,29,1725263292022,188740,188690,188725,188680,188760,0,2024-09-02 07:50:28.436000,1725263428436,188790,188730,188810,2024-09-02 08:01:37.988000,1725264097988,188950,188730,188990,2024-09-02 08:08:04.407000,1725264484407,188940,188730,188990,2024-09-02 08:59:29.483000,1725267569483,189150,188730,189280,2024-09-02 07:35:14.542000,1725262514542,188492,-7,-0.0001169267746075,-197,188470,188760,361,188615,20,0.1787347561044246,-74,0,2024-09-02 07:17:30.963000,1725261450963,188770,6,-0.0001169267746075,80,188140,188930,1532,188586,-1,-0.0125161126108853,-103,0,0,0,0,-20,60,-10,-85,-114,250,450,-75,-104,260,30,290,30,290,30,580
33,2024-09-02 07:49:29.636000,72.595,0.0413251601349955,40,0.5510021351332737,53,1725263369636,188770,188739,188774,188730,188810,1,2024-09-02 07:51:15.493000,1725263475493,188790,188730,188820,2024-09-02 08:02:42.399000,1725264162399,188870,188730,188990,2024-09-02 08:10:24.089000,1725264624089,188980,188730,188990,2024-09-02 09:01:10.614000,1725267670614,189060,188730,189280,2024-09-02 07:35:40.413000,1725262540413,188571,79,0.0030613428162812,-167,188470,188810,372,188643,27,0.3832000912951722,-95,0,2024-09-02 07:18:08.351000,1725261488351,188828,57,0.0030613428162812,88,188140,188930,1535,188584,-1,-0.0186499960445388,-154,0,0,0,0,30,110,39,-57,-116,170,360,-96,-155,131,30,290,30,290,30,580
34,2024-09-02 07:50:28.436000,57.983,0.0517393028991256,20,0.3449286859941707,34,1725263428436,188790,188758,188776,188730,188810,0,2024-09-02 07:53:04.462000,1725263584462,188810,188740,188850,2024-09-02 08:04:26.525000,1725264266525,188790,188740,188990,2024-09-02 08:12:51.291000,1725264771291,188970,188740,188990,2024-09-02 09:02:18.404000,1725267738404,189160,188740,189280,2024-09-02 07:36:56.666000,1725262616666,188526,-44,-0.0005875178681496,-232,188480,188810,373,188665,21,0.3757496833803366,-93,0,2024-09-02 07:18:42.052000,1725261522052,188886,58,-0.0005875178681496,127,188140,188930,1530,188581,-3,-0.0575600800371084,-177,0,0,0,0,30,110,58,-35,-119,90,460,-93,-177,32,40,290,40,290,40,580
35,2024-09-02 07:51:15.493000,45.555,0.0658544616397761,0,0.0,51,1725263475493,188790,188778,188786,188740,188820,0,2024-09-02 07:53:42.508000,1725263622508,188900,188750,188930,2024-09-02 08:05:28.026000,1725264328026,188830,188750,188990,2024-09-02 08:15:02.625000,1725264902625,188990,188750,189000,2024-09-02 09:05:03.460000,1725267903460,189090,188750,189280,2024-09-02 07:38:13.371000,1725262693371,188532,6,7.822175868587446e-05,-246,188520,188820,391,188693,28,0.6235334369743509,-85,0,2024-09-02 07:19:19.599000,1725261559599,188848,-38,7.822175868587446e-05,69,188140,188820,1548,188582,1,0.0257385274905269,-196,0,0,0,0,40,120,78,-7,-118,130,390,-85,-196,52,50,290,50,300,50,580
