time,price,size
1725265613031,189220,1
1725265617790,189230,1
1725265621542,189220,1
1725265630554,189230,2
1725265630554,189230,2
1725265632556,189210,2
1725265633406,189210,1
1725265633559,189230,1
1725265638565,189190,1
1725265639445,189190,4
1725265640380,189190,1
1725265656337,189190,2
1725265657427,189180,1
1725265657428,189180,1
1725265660859,189180,2
1725265661595,189180,3
1725265665441,189190,1
1725265665441,189190,1
1725265676450,189170,5
1725265676451,189170,5
1725265677115,189170,1
1725265685626,189180,3
1725265685626,189180,3
1725265704900,189160,2
1725265704900,189160,2
1725265706223,189170,1
1725265706223,189170,1
1725265709156,189160,1
1725265711750,189150,1
1725265719419,189150,4
1725265721170,189140,1
1725265721170,189140,1
1725265745700,189130,1
1725265746451,189120,1
1725265753461,189130,1
1725265761309,189110,1
1725265789007,189100,4
1725265789007,189100,4
1725265790083,189110,1
1725265790083,189110,1
1725265790353,189130,2
1725265790353,189130,2
1725265798771,189130,1
1725265800525,189110,1
1725265800772,189130,1
1725265805029,189140,2
1725265805029,189140,2
1725265810786,189140,1
1725265811378,189150,2
1725265811378,189150,2
1725265820049,189140,1
1725265820049,189140,1
1725265826395,189150,1
1725265831814,189130,1
1725265841827,189180,2
1725265841827,189180,2
1725265842575,189180,1
1725265850336,189170,2
1725265850336,189170,2
1725265858438,189160,1
1725265858438,189160,1
1725265861098,189140,1
1725265861440,189130,1
1725265870609,189090,1
1725265889379,189120,1
1725265895640,189120,2
1725265896390,189120,1
1725265897892,189110,2
1725265897893,189110,2
1725265926265,189120,3
1725265926265,189120,3
1725265926427,189160,1
1725265926427,189160,1
1725265934938,189150,2
1725265934938,189150,2
1725265941447,189140,1
1725265941447,189140,1
1725265944949,189130,2
1725265944949,189130,2
1725265947452,189110,1
1725265947452,189110,1
1725265952959,189100,1
1725265980332,189090,2
1725265980332,189090,2
1725265983336,189100,1
1725265983336,189100,1
1725265989505,189110,1
1725265992007,189100,1
1725265992757,189090,1
1725266004368,189140,1
1725266007025,189130,3
1725266007025,189130,3
1725266007776,189130,2
1725266021793,189080,1
1725266021793,189080,1
1725266032560,189110,1
1725266040407,189140,1
1725266049075,189120,1
1725266061126,189130,2
1725266061126,189130,2
1725266075109,189130,1
1725266101643,189130,2
1725266110654,189110,1
1725266110654,189110,1
1725266121920,189090,2
1725266121920,189090,2
1725266126925,189080,3
1725266126925,189080,3
1725266136489,189100,2
1725266136490,189100,2
1725266136696,189110,1
1725266136696,189110,1
1725266147963,189100,1
1725266172486,189110,1
1725266195266,189130,1
1725266203365,189120,3
1725266203365,189120,3
1725266216545,189130,1
1725266216545,189130,1
1725266222554,189140,1
1725266229400,189130,2
1725266229400,189130,2
1725266239327,189120,1
1725266239327,189120,1
1725266243420,189110,1
1725266243582,189120,1
1725266244834,189140,1
1725266245853,189150,1
1725266282382,189120,1
1725266286135,189110,1
1725266298653,189090,1
1725266321935,189100,1
1725266356474,189110,1
1725266365234,189090,2
1725266365234,189090,2
1725266386039,189100,1
1725266386039,189100,1
1725266402372,189070,4
1725266402372,189070,4
1725266403034,189070,3
1725266413389,189080,1
1725266413390,189080,1
1725266425318,189070,3
1725266425318,189070,3
1725266427570,189080,1
1725266427570,189080,1
1725266429321,189100,2
1725266429321,189100,2
1725266435416,189110,1
1725266435416,189110,1
1725266438421,189120,1
1725266443587,189130,1
1725266445590,189140,1
1725266446447,189150,3
1725266446447,189150,3
1725266447089,189150,4
1725266448434,189150,1
1725266451596,189150,2
1725266463111,189150,1
1725266463612,189170,4
1725266463612,189170,4
1725266464615,189170,1
1725266465614,189180,1
1725266475877,189170,1
1725266479222,189180,1
1725266485144,189150,1
1725266485891,189150,3
1725266492651,189170,1
1725266492651,189170,1
1725266498246,189190,1
1725266499246,189170,2
1725266499246,189170,2
1725266502414,189150,2
1725266506930,189150,1
1725266515177,189160,1
1725266521686,189150,2
1725266521686,189150,2
1725266526286,189170,2
1725266557976,189160,2
1725266560229,189180,2
1725266577749,189200,1
1725266577749,189200,1
1725266578547,189200,2
1725266598776,189200,1
1725266605529,189200,2
1725266617561,189200,1
1725266618295,189200,3
1725266621050,189210,1
1725266621050,189210,1
1725266623051,189190,1
1725266624804,189200,1
1725266631595,189190,1
1725266632562,189180,1
1725266644075,189190,1
1725266670107,189140,1
1725266686875,189150,2
1725266686875,189150,2
1725266687625,189150,1
1725266689651,189120,3
1725266689651,189120,3
1725266699390,189150,1
1725266699390,189150,1
1725266707901,189140,1
1725266731272,189110,1
1725266733273,189120,1
1725266736512,189100,3
1725266736512,189100,3
1725266743697,189110,1
1725266743697,189110,1
1725266751957,189110,2
1725266758307,189100,1
1725266758307,189100,1
1725266760718,189090,3
1725266760718,189090,3
1725266766044,189090,1
1725266777819,189090,3
1725266783046,189080,2
1725266783046,189080,2
1725266783749,189090,1
1725266783749,189090,1
1725266792258,189080,1
1725266793509,189080,3
1725266795328,189090,1
1725266795328,189090,1
1725266809779,189080,1
1725266817374,189100,1
1725266827799,189120,1
1725266855585,189130,1
1725266884872,189140,2
1725266884872,189140,2
1725266886222,189160,2
1725266888213,189170,1
1725266888213,189170,1
1725266897935,189180,1
1725266930499,189170,2
1725266930499,189170,2
1725266931270,189170,1
1725266939296,189150,1
1725266945753,189140,1
1725266955962,189150,1
1725266961467,189180,1
1725266972321,189170,1
1725266976325,189160,1
1725266978329,189160,3
1725266980742,189170,1
1725266980742,189170,1
1725266982244,189170,2
1725267090371,189160,1
1725267090371,189160,1
1725267090621,189130,2
1725267090621,189130,2
1725267091564,189150,1
1725267091564,189150,1
1725267095216,189130,2
1725267095216,189130,2
1725267115432,189100,1
1725267115432,189100,1
1725267150456,189110,1
1725267155504,189100,1
1725267160957,189090,2
1725267160957,189090,2
1725267162299,189090,1
1725267163960,189080,1
1725267190332,189070,1
1725267196000,189090,2
1725267196000,189090,2
1725267196751,189090,1
1725267197752,189100,1
1725267206516,189140,2
1725267206516,189140,2
1725267213533,189140,1
1725267246404,189150,1
1725267249570,189130,1
1725267255828,189140,2
1725267255828,189140,2
1725267300641,189190,2
1725267301640,189180,1
1725267301640,189180,1
1725267308900,189170,1
1725267318250,189150,1
1725267327673,189160,1
1725267381774,189190,1
1725267382492,189200,1
1725267391754,189200,2
1725267397762,189200,1
1725267404703,189220,1
1725267407368,189220,2
1725267418342,189210,2
1725267431427,189230,2
1725267444411,189210,1
1725267444411,189210,1
1725267449870,189200,1
1725267454082,189190,1
1725267469447,189210,1
1725267469852,189230,6
1725267469852,189230,6
1725267470606,189230,2
1725267485622,189240,1
1725267485622,189240,1
1725267495228,189230,2
1725267495228,189230,2
1725267509654,189240,1
1725267509654,189240,1
1725267513435,189260,1
1725267517414,189250,1
1725267522678,189230,2
1725267522678,189230,2
1725267523283,189220,2
1725267524760,189200,1
1725267524760,189200,1
1725267555971,189190,2
1725267555971,189190,2
1725267556715,189190,1
1725267558014,189190,2
1725267558719,189190,1
1725267565477,189170,2
1725267565477,189170,2
1725267566317,189170,1
1725267569483,189150,1
1725267591351,189140,5
1725267591351,189140,5
1725267592011,189140,3
1725267601529,189150,3
1725267606531,189130,1
1725267606531,189130,1
1725267615543,189120,3
1725267615544,189120,3
1725267616799,189110,1
1725267616799,189110,1
1725267620390,189120,1
1725267630914,189100,1
1725267631063,189090,2
1725267631064,189090,2
1725267633111,189090,1
1725267633884,189090,2
1725267634818,189090,1
1725267640424,189080,1
1725267654094,189070,1
1725267654432,189060,3
1725267654432,189060,3
1725267661435,189070,2
1725267661435,189070,2
1725267669868,189070,1
1725267670614,189060,2
1725267670614,189060,2
1725267673619,189060,1
1725267678876,189070,2
1725267678876,189070,2
1725267680171,189060,2
1725267691231,189060,1
1725267694068,189050,1
1725267694660,189040,1
1725267701675,189050,2
1725267701675,189050,2
1725267705635,189050,1
1725267712209,189060,2
1725267712209,189060,2
1725267713204,189080,2
1725267714206,189090,1
1725267714206,189090,1
1725267715209,189100,2
1725267715209,189100,2
1725267724469,189120,1
1725267724469,189120,1
1725267726389,189130,1
1725267731644,189140,1
1725267737651,189160,6
1725267737651,189160,6
1725267738404,189160,1
1725267740421,189170,1
1725267745913,189170,2
1725267753924,189170,1
1725267767286,189160,2
1725267767286,189160,2
1725267770196,189170,1
1725267770196,189170,1
1725267773700,189160,1
1725267800738,189150,1
1725267803332,189180,4
1725267803332,189180,4
1725267805243,189160,1
1725267805243,189160,1
1725267817761,189120,2
1725267817761,189120,2
1725267821588,189120,1
1725267834032,189090,1
1725267839789,189100,1
1725267843545,189090,1
1725267845547,189080,1
1725267868416,189090,1
1725267895493,189080,1
1725267897867,189090,1
1725267902371,189080,1
1725267903460,189090,1
1725267908378,189090,2
1725267918232,189080,1
1725267918232,189080,1
1725267920239,189070,1
1725267921145,189050,1
1725267922397,189040,1
1725267925652,189060,1
1725267930248,189070,1
1725267930745,189060,2
1725267930745,189060,2
1725267932910,189050,1
1725267932910,189050,1
1725267941924,189070,1
1725267944515,189060,1
1725267946299,189050,1
1725267964293,189060,1
1725267971962,189080,1
1725268016020,189080,3
1725268016771,189080,2
1725268032793,189090,1
1725268032793,189090,1
1725268038300,189100,1
1725268040802,189110,1
1725268045560,189150,1
1725268055574,189160,2
1725268055574,189160,2
1725268059831,189150,1
1725268059831,189150,1
1725268084111,189160,1
1725268086862,189160,2
1725268100383,189170,1
1725268100383,189170,1
1725268106226,189150,1
1725268116244,189170,1
1725268138432,189160,2
1725268138432,189160,2
1725268139318,189160,1
1725268155365,189170,1
1725268157295,189160,1
1725268160208,189170,2
1725268160208,189170,2
1725268165216,189170,1
1725268165966,189170,2
1725268168472,189170,1
1725268183487,189180,1
1725268193751,189200,1
1725268200350,189180,1
1725268232390,189200,2
1725268232390,189200,2
1725268236566,189200,1
1725268248072,189210,1
1725268271601,189170,1
1725268283366,189160,2
1725268283366,189160,2
1725268284246,189160,1
1725268305237,189150,1
1725268316659,189160,1
1725268355210,189180,1
1725268389001,189150,1
1725268409454,189180,1
1725268411028,189170,1
1725268419607,189190,1
1725268423544,189200,1
1725268448686,189180,1
1725268457902,189190,1
1725268474704,189180,1
1725268507157,189170,1
1725268519425,189180,1
1725268531528,189200,3
1725268531528,189200,3
1725268561483,189190,1
1725268561483,189190,1
1725268620397,189180,1
1725268651099,189170,1
1725268673629,189160,1
1725268685146,189170,1
1725268697914,189150,1
1725268706676,189140,2
1725268706676,189140,2
1725268730210,189160,2
1725268785373,189160,1
1725268790538,189130,3
1725268790538,189130,3
1725268793458,189150,1
1725268793458,189150,1
1725268807558,189180,2
1725268807558,189180,2
1725268860380,189170,1
1725268860380,189170,1
1725268889672,189160,1
1725268896680,189200,2
1725268896680,189200,2
1725268898277,189170,1
1725268898277,189170,1
1725268943991,189160,1
1725268972781,189150,1
1725268977790,189140,1
1725268980791,189160,1
1725268982090,189150,1
1725269020344,189140,2
1725269020344,189140,2
1725269023851,189130,1
1725269023851,189130,1
1725269026853,189100,1
1725269075918,189110,1
1725269079363,189090,1
1725269095947,189130,1
1725269101454,189150,1
1725269117772,189130,1
1725269135503,189120,1
1725269153774,189140,1
1725269157530,189130,1
1725269159030,189150,1
1725269184560,189160,1
1725269194074,189190,1
1725269211847,189180,1
1725269212348,189190,1
1725269223267,189200,2
1725269223267,189200,2
1725269228885,189210,2
1725269243228,189210,1
1725269252430,189200,2
1725269252430,189200,2
1725269253240,189200,1
1725269283949,189180,1
1725269293452,189170,1
1725269299459,189160,1
1725269303464,189180,1
1725269315477,189170,1
1725269342007,189160,1
1725269351768,189150,1
1725269401084,189130,1
1725269410843,189150,2
1725269410843,189150,2
1725269430206,189140,1
1725269430206,189140,1
1725269434714,189130,1
1725269444731,189120,1
1725269445386,189130,1
1725269449962,189120,1
1725269451642,189130,1
1725269475423,189120,1
1725269508970,189110,2
1725269508970,189110,2
1725269509719,189110,1
1725269517731,189090,1
1725269519492,189090,2
1725269524828,189080,5
1725269524828,189080,5
1725269529496,189070,1
1725269529496,189070,1
1725269537006,189090,1
1725269558536,189070,2
1725269558536,189070,2
1725269560036,189060,1
1725269560036,189060,1
1725269566598,189070,1
1725269576419,189060,2
1725269576419,189060,2
1725269577058,189060,1
1725269580402,189050,2
1725269580402,189050,2
1725269591472,189060,1
1725269591472,189060,1
1725269602590,189040,3
1725269602590,189040,3
1725269609602,189040,1
1725269627877,189060,3
1725269627877,189060,3
1725269629380,189080,1
1725269629380,189080,1
1725269631642,189090,1
1725269640652,189080,1
1725269647406,189070,1
1725269669719,189080,2
1725269669719,189080,2
1725269681306,189070,1
1725269681307,189070,1
1725269688456,189060,1
1725269692767,189070,1
1725269702316,189040,1
1725269718748,189090,1
1725269732595,189080,2
1725269732595,189080,2
1725269751291,189070,1
1725269751291,189070,1
1725269764057,189100,1
1725269798644,189120,4
1725269798644,189120,4
1725269800191,189110,1
1725269800191,189110,1
1725269821380,189120,1
1725269838403,189130,1
1725269840403,189150,4
1725269840403,189150,4
1725269854671,189130,1
1725269854671,189130,1
1725269878699,189140,1
1725269920094,189150,1
1725269920810,189160,1
1725269935276,189150,1
1725269948051,189180,3
1725269948051,189180,3
1725269948868,189180,2
1725269958307,189180,1
1725270014967,189200,1
1725270022637,189190,1
1725270029664,189170,1
1725270033651,189170,3
1725270046667,189170,1
1725270055046,189160,2
1725270055046,189160,2
1725270087729,189180,2
1725270121011,189170,1
1725270121012,189170,1
1725270121354,189160,1
1725270125766,189180,1
1725270131524,189190,1
1725270141036,189180,1
1725270147543,189200,2
1725270147543,189200,2
1725270189844,189210,1
1725270189844,189210,1
1725270193847,189220,3
1725270193847,189220,3
1725270198102,189200,1
1725270198102,189200,1
1725270201622,189210,1
1725270213120,189200,1
1725270260937,189180,5
1725270260937,189180,5
1725270261715,189180,1
1725270272705,189170,3
1725270272705,189170,3
1725270275335,189190,2
1725270275335,189190,2
1725270285051,189190,1
1725270292468,189210,2
1725270292468,189210,2
1725270293349,189210,1
1725270294319,189220,2
1725270294319,189220,2
1725270302992,189210,3
1725270302992,189210,3
1725270303737,189210,1
1725270310491,189200,1
1725270311239,189190,1
1725270313743,189210,1
1725270341075,189190,1
1725270347538,189220,1
1725270354549,189250,1
1725270355556,189240,2
1725270355556,189240,2
1725270356803,189230,1
1725270356803,189230,1
1725270395657,189240,1
1725270396680,189230,1
1725270427639,189250,1
1725270458968,189230,1
1725270461944,189240,1
1725270502989,189220,1
1725270504329,189220,3
1725270510493,189220,1
1725270525777,189220,3
1725270554301,189210,1
1725270554301,189210,1
1725270575474,189210,2
1725270581593,189220,1
1725270581593,189220,1
1725270605123,189230,1
1725270605882,189230,3
1725270615240,189250,1
1725270615240,189250,1
1725270630991,189230,1
1725270641684,189230,4
1725270668707,189240,1
1725270668707,189240,1
1725270669464,189250,2
1725270669464,189250,2
1725270684734,189230,1
1725270684734,189230,1
1725270700530,189230,2
1725270724533,189220,1
1725270724533,189220,1
1725270744558,189250,1
1725270746068,189260,5
1725270746068,189260,5
1725270746814,189260,1
1725270751066,189270,4
1725270751067,189270,4
1725270758671,189250,3
1725270758671,189250,3
1725270759329,189250,1
1725270783612,189240,1
1725270799133,189230,2
1725270799133,189230,2
1725270815654,189240,1
1725270815654,189240,1
1725270819696,189230,1
1725270839437,189220,1
1725270847034,189240,1
1725270851955,189270,1
1725270852712,189250,4
1725270852712,189250,4
1725270857962,189270,1
1725270857962,189270,1
1725270865972,189260,1
1725270893012,189260,2
1725270894762,189250,1
1725270894762,189250,1
1725270900519,189260,2
1725270900519,189260,2
1725270907529,189270,4
1725270907529,189270,4
1725270928056,189250,1
1725270928056,189250,1
1725270936816,189260,1
1725270961440,189250,1
1725271006913,189250,2
1725271050649,189240,1
1725271050649,189240,1
1725271084195,189260,1
1725271085113,189260,2
1725271089293,189280,2
1725271089980,189280,1
1725271091292,189290,1
1725271094707,189280,1
1725271112482,189270,2
1725271112482,189270,2
1725271118238,189280,1
1725271118239,189280,1
1725271123744,189300,4
1725271123744,189300,4
1725271123996,189310,2
1725271123996,189310,2
1725271124746,189310,1
1725271126751,189300,1
1725271148027,189290,2
1725271148027,189290,2
1725271149279,189300,1
1725271149279,189300,1
1725271160385,189310,1
1725271164548,189300,1
1725271172364,189290,1
1725271179568,189280,1
1725271180441,189280,3
1725271194089,189290,2
1725271194089,189290,2
1725271220205,189280,1
1725271220205,189280,1
1725271221206,189290,2
1725271221206,189290,2
1725271221868,189280,3
1725271221868,189280,3
1725271254659,189280,1
1725271321742,189230,1
1725271332405,189220,2
1725271332405,189220,2
1725271335597,189180,3
1725271335597,189180,3
1725271340014,189180,1
1725271351565,189210,1
1725271353530,189220,1
1725271359038,189210,2
1725271359038,189210,2
1725271366799,189190,1
1725271366799,189190,1
1725271375811,189200,1
1725271392836,189180,1
1725271397429,189170,1
1725271416461,189180,1
1725271421290,189160,1
1725271427631,189170,1
1725271427882,189160,1
1725271429635,189150,1
1725271429906,189140,1
1725271437233,189150,3
1725271437233,189150,3
1725271447517,189150,1
1725271450670,189150,2
1725271455257,189150,1
1725271458262,189170,2
1725271458262,189170,2
1725271458474,189190,1
1725271458474,189190,1
1725271469281,189200,2
1725271469281,189200,2
1725271471691,189190,1
1725271471691,189190,1
1725271475697,189190,2
1725271487305,189180,3
1725271487305,189180,3
1725271498479,189170,1
1725271498479,189170,1
1725271500481,189180,1
1725271512337,189170,1
1725271552800,189160,2
1725271552800,189160,2
1725271553801,189150,1
1725271553801,189150,1
1725271592853,189170,1
1725271606621,189160,1
1725271620560,189150,3
1725271620560,189150,3
1725271621642,189130,1
1725271621642,189130,1
1725271622643,189130,2
1725271630919,189150,4
1725271630919,189150,4
1725271631655,189150,2
1725271633908,189150,1
1725271641918,189160,2
1725271641918,189160,2
1725271647675,189170,1
1725271647675,189170,1
1725271662693,189180,1
1725271669702,189190,1
1725271670958,189180,1
1725271677961,189170,3
1725271677961,189170,3
1725271686826,189180,1
1725271686826,189180,1
1725271691730,189200,1
1725271754565,189190,1
1725271780601,189200,1
1725271788202,189210,1
1725271799877,189200,1
1725271800628,189200,3
1725271804179,189190,2
1725271804179,189190,2
1725271825260,189190,3
1725271841962,189190,1
1725271864288,189230,1
1725271867969,189230,2
1725271869722,189210,1
1725271869722,189210,1
1725271874978,189210,2
1725271908267,189200,1
1725271908267,189200,1
1725271974438,189170,2
1725271974438,189170,2
1725271981214,189170,1
1725271997412,189180,1
1725272009698,189170,1
1725272013688,189150,1
1725272029266,189160,1
1725272157152,189170,1
1725272231495,189190,1
1725272278259,189210,2
1725272278259,189210,2
1725272279111,189210,1
1725272296373,189220,1
1725272299789,189210,1
1725272300794,189210,2
1725272326414,189190,1
1725272326414,189190,1
1725272327138,189190,3
1725272348105,189190,1
1725272373934,189170,1
1725272375390,189160,1
1725272404179,189200,1
1725272413510,189190,1
1725272531430,189200,1
1725272541667,189210,1
1725272565897,189220,2
1725272565897,189220,2
1725272566648,189220,1
1725272596692,189200,1
1725272601470,189210,1
1725272604290,189210,2
1725272605056,189210,1
1725272614474,189200,1
1725272666309,189190,1
1725272700417,189180,1
1725272716101,189170,1
1725272760410,189170,2
1725272762913,189170,1
1725272763915,189160,1
1725272770738,189150,1
1725272776685,189150,2
1725272781690,189140,2
1725272801718,189180,1
1725272801718,189180,1
1725272801970,189170,2
1725272801971,189170,2
1725272805044,189170,1
1725272805975,189160,1
1725272900599,189170,1
1725272936398,189190,1
1725272945662,189190,2
1725272948715,189180,1
1725272948715,189180,1
1725273086894,189140,2
1725273086894,189140,2
1725273087599,189130,2
1725273119651,189140,1
1725273119651,189140,1
1725273142288,189120,1
1725273144938,189130,1
1725273145431,189120,2
1725273145431,189120,2
1725273162526,189110,6
1725273162526,189110,6
1725273168956,189090,2
1725273168956,189090,2
1725273178519,189100,1
1725273178519,189100,1
1725273189764,189110,1
1725273209010,189130,1
1725273213318,189120,1
1725273221278,189130,3
1725273221278,189130,3
1725273222780,189120,1
1725273222780,189120,1
1725273260575,189110,2
1725273260575,189110,2
1725273271089,189110,1
1725273279099,189090,2
1725273279099,189090,2
1725273296124,189110,1
1725273296124,189110,1
1725273323489,189100,1
1725273325664,189090,2
1725273325664,189090,2
1725273328668,189100,1
1725273328668,189100,1
1725273332422,189090,2
1725273332422,189090,2
1725273360958,189110,1
1725273360958,189110,1
1725273362963,189110,2
1725273378981,189080,1
1725273378981,189080,1
1725273386490,189070,4
1725273386490,189070,4
1725273398347,189080,1
1725273398347,189080,1
1725273398506,189090,2
1725273398506,189090,2
1725273460834,189110,1
1725273460834,189110,1
1725273496629,189130,1
1725273516156,189120,4
1725273516156,189120,4
1725273518675,189130,1
1725273518675,189130,1
1725273544482,189150,6
1725273544482,189150,6
1725273545286,189150,1
1725273565566,189170,1
1725273567979,189190,4
1725273567979,189190,4
1725273569481,189200,1
1725273569481,189200,1
1725273575329,189210,2
1725273575329,189210,2
1725273580018,189200,1
1725273580018,189200,1
1725273581747,189210,1
1725273605532,189200,1
1725273606588,189210,1
1725273665112,189200,1
1725273671120,189190,5
1725273671120,189190,5
1725273671871,189190,1
1725273692401,189160,2
1725273692401,189160,2
1725273725947,189170,1
1725273725947,189170,1
1725273727358,189210,2
1725273727359,189210,2
1725273729290,189190,1
1725273729290,189190,1
1725273782564,189160,2
1725273782564,189160,2
1725273850621,189160,1
1725273886327,189160,2
1725273907495,189210,2
1725273932473,189190,1
1725273932473,189190,1
1725273968772,189190,2
1725273977284,189180,1
1725273977284,189180,1
1725273984543,189190,1
1725274038867,189170,1
1725274073691,189160,1
1725274084535,189170,1
1725274124733,189180,2
1725274124733,189180,2
1725274133800,189190,1
1725274133800,189190,1
1725274151520,189160,1
1725274201896,189150,1
1725274210587,189160,1
1725274237384,189150,1
1725274252398,189140,2
1725274252398,189140,2
1725274279695,189130,1
1725274279695,189130,1
1725274302046,189140,1
1725274435887,189150,1
1725274473944,189180,2
1725274473944,189180,2
1725274576310,189150,1
1725274576310,189150,1
1725274578062,189170,1
1725274608122,189190,1
1725274645895,189170,1
1725274684518,189180,2
1725274684518,189180,2
1725274701967,189180,1
1725274704466,189190,1
1725274745610,189180,2
1725274745610,189180,2
1725274746358,189180,1
1725274775809,189150,1
1725274800432,189160,2
1725274800432,189160,2
1725274800849,189180,1
1725274800849,189180,1
1725274804098,189190,1
1725274805097,189170,1
1725274810607,189180,2
1725274810607,189180,2
1725274818114,189190,1
1725274818114,189190,1
1725274821120,189180,1
1725274825715,189190,1
1725274855163,189200,1
1725274904989,189180,1
1725274914242,189180,2
1725274946787,189160,2
1725274948035,189180,1
1725274948035,189180,1
1725274972074,189200,2
1725274972074,189200,2
1725274982092,189200,3
1725275043670,189220,2
1725275043670,189220,2
1725275044413,189220,1
1725275047919,189220,2
1725275048677,189220,1
1725275061688,189210,1
1725275065447,189200,1
1725275081219,189190,2
1725275081219,189190,2
1725275084969,189210,2
1725275170081,189160,1
1725275170081,189160,1
1725275181695,189150,3
1725275181696,189150,3
1725275185738,189170,2
1725275185738,189170,2
1725275191857,189180,1
1725275191857,189180,1
1725275208652,189200,1
1725275240670,189180,2
1725275240670,189180,2
1725275241435,189180,1
1725275396633,189190,1
1725275412396,189200,1
1725275415894,189220,2
1725275415894,189220,2
1725275419966,189230,2
1725275420404,189240,2
1725275438423,189230,1
1725275438423,189230,1
1725275459301,189240,2
1725275459301,189240,2
1725275473475,189220,1
1725275473475,189220,1
1725275521540,189240,1
1725275522389,189250,1
1725275522547,189260,2
1725275522547,189260,2
1725275529638,189240,1
1725275529638,189240,1
1725275530298,189240,2
1725275551578,189250,1
1725275551578,189250,1
1725275555081,189260,1
1725275589634,189250,1
1725275589877,189240,1
1725275612663,189250,3
1725275612663,189250,3
1725275640697,189230,1
1725275640697,189230,1
1725275685403,189250,1
1725275792257,189260,4
1725275792257,189260,4
1725275792911,189260,1
1725275799655,189250,1
1725275815822,189230,1
1725275817303,189230,2
1725275828766,189220,1
1725275828766,189220,1
1725275833707,189230,1
1725275846259,189220,2
1725275846259,189220,2
1725275846965,189220,1
1725275849472,189230,1
1725275930844,189250,1
1725275975785,189270,1
1725275976379,189270,2
1725275976634,189260,1
1725275976634,189260,1
1725275978233,189270,1
1725276012269,189260,3
1725276012269,189260,3
1725276012464,189270,2
1725276012464,189270,2
1725276023687,189260,2
1725276051722,189270,1
1725276051722,189270,1
1725276070745,189280,5
1725276070745,189280,5
1725276077343,189290,4
1725276077343,189290,4
1725276088121,189290,1
1725276101784,189300,3
1725276101784,189300,3
1725276102035,189290,4
1725276102035,189290,4
1725276109831,189280,1
1725276109831,189280,1
1725276122400,189280,2
1725276123066,189280,1
1725276131821,189270,2
1725276131821,189270,2
1725276138608,189290,1
1725276138608,189290,1
1725276181921,189280,1
1725276183457,189270,2
1725276183457,189270,2
1725276184227,189270,1
1725276188394,189260,5
1725276188394,189260,5
1725276190897,189240,3
1725276190897,189240,3
1725276191649,189240,2
1725276195745,189240,1
1725276203667,189220,1
1725276216682,189200,1
1725276216947,189210,2
1725276216947,189210,2
1725276217687,189210,1
1725276239778,189200,1
1725276252579,189180,2
1725276252579,189180,2
1725276277348,189200,1
1725276277348,189200,1
1725276314840,189190,2
1725276314840,189190,2
1725276334835,189210,2
1725276338391,189210,1
1725276348101,189220,1
1725276349143,189230,1
1725276356923,189230,3
1725276357199,189240,1
1725276357199,189240,1
1725276372882,189230,1
1725276460996,189220,1
1725276519821,189220,3
1725276542167,189220,1
1725276544604,189230,1
1725276552890,189220,1
1725276553118,189230,1
1725276561630,189210,1
1725276565224,189200,2
1725276565224,189200,2
1725276583657,189210,1
1725276583657,189210,1
1725276595425,189190,1
1725276609945,189180,5
1725276609945,189180,5
1725276610694,189180,1
1725276620458,189190,1
1725276631050,189160,2
1725276631050,189160,2
1725276634023,189160,1
1725276643328,189170,1
1725276694643,189150,1
1725276702117,189160,1
1725276710830,189170,1
1725276806210,189160,1
1725276811308,189170,1
1725276845274,189190,1
1725276855864,189200,1
1725276874798,189210,1
1725276910433,189230,1
1725276910594,189220,1
1725276911436,189220,2
1725276911846,189230,3
1725276911846,189230,3
1725276912847,189230,1
1725276913599,189240,2
1725276913599,189240,2
1725276914440,189250,2
1725276915602,189260,2
1725276919197,189270,2
1725276921865,189270,1
1725276923362,189250,1
1725276932876,189270,2
1725276932876,189270,2
1725276933625,189270,1
1725276936795,189290,1
1725276948147,189270,1
1725276961914,189260,1
1725276970677,189260,2
1725276971269,189250,2
1725276982696,189270,1
1725276982696,189270,1
1725277082127,189280,3
1725277082127,189280,3
1725277085924,189300,13
1725277085924,189300,13
1725277102607,189310,1
1725277102607,189310,1
1725277118685,189300,1
1725277122634,189290,1
1725277136654,189280,1
1725277158274,189270,1
1725277158683,189280,1
1725277173264,189290,1
1725277198485,189300,1
1725277211768,189290,2
1725277211768,189290,2
1725277219762,189300,1
1725277219762,189300,1
1725277252555,189300,2
1725277282117,189290,1
1725277282117,189290,1
1725277292858,189270,1
1725277300616,189290,1
1725277317955,189300,1
1725277374994,189290,2
1725277374995,189290,2
1725277401504,189300,1
1725277401504,189300,1
1725277401752,189290,1
1725277420373,189300,1
1725277421029,189300,2
1725277479855,189300,1
1725277500436,189290,1
1725277500884,189280,1
1725277511900,189300,2
1725277511900,189300,2
1725277537184,189280,1
1725277537184,189280,1
1725277554296,189290,3
1725277554296,189290,3
1725277554708,189280,1
1725277554708,189280,1
1725277555300,189270,2
1725277555300,189270,2
1725277557711,189260,2
1725277558464,189260,1
1725277577989,189270,2
1725277577989,189270,2
1725277586751,189270,1
1725277639825,189240,2
1725277639825,189240,2
1725277662356,189240,3
1725277666358,189240,1
1725277742306,189250,1
1725277813801,189260,2
1725277813801,189260,2
1725277818809,189250,2
1725277819562,189220,1
1725277819562,189220,1
1725277820404,189220,2
1725277828413,189210,2
1725277829074,189210,1
1725277830576,189240,1
1725277837586,189250,1
1725277839178,189240,1
1725277843684,189250,1
1725277849351,189240,1
